t,false_reject,false_reject_rate,false_accept,false_accept_rate
15.301859438718862,18,0.015450643776824034,1163,0.9982832618025751
15.38929863551154,18,0.015450643776824034,1165,1.0
15.47673783230422,16,0.013733905579399141,1165,1.0
15.5641770290969,14,0.01201716738197425,1165,1.0
15.651616225889578,13,0.011158798283261802,1165,1.0
15.739055422682258,11,0.00944206008583691,1165,1.0
15.826494619474937,11,0.00944206008583691,1165,1.0
15.913933816267617,10,0.008583690987124463,1165,1.0
16.001373013060295,8,0.0068669527896995704,1165,1.0
16.088812209852975,4,0.0034334763948497852,1165,1.0
16.176251406645655,4,0.0034334763948497852,1165,1.0
16.263690603438334,4,0.0034334763948497852,1165,1.0
16.351129800231014,4,0.0034334763948497852,1165,1.0
16.43856899702369,4,0.0034334763948497852,1165,1.0
16.52600819381637,3,0.002575107296137339,1165,1.0
16.61344739060905,3,0.002575107296137339,1165,1.0
16.70088658740173,2,0.0017167381974248926,1165,1.0
16.78832578419441,2,0.0017167381974248926,1165,1.0
16.87576498098709,1,0.0008583690987124463,1165,1.0
16.963204177779765,1,0.0008583690987124463,1165,1.0
17.050643374572445,1,0.0008583690987124463,1165,1.0
17.138082571365125,1,0.0008583690987124463,1165,1.0
17.225521768157805,1,0.0008583690987124463,1165,1.0
17.312960964950484,1,0.0008583690987124463,1165,1.0
17.400400161743164,1,0.0008583690987124463,1165,1.0
